isExoplanet,hostName,orbitalPeriod,orbitalPeriodMin,orbitalPeriodMax,transitDuration,transitDurationMin,transitDurationMax,transitDepth,transitDepthMin,transitDepthMax,impactParameter,impactParameterMin,impactParameterMax,planetRadiusEarth,planetRadiusEarthMin,planetRadiusEarthMax,planetRadiusJupiter,planetRadiusJupiterMin,planetRadiusJupiterMax,planetMassEarth,planetMassEarthMin,planetMassEarthMax,planetMassJupiter,planetMassJupiterMin,planetMassJupiterMax,planetDensity,planetDensityMin,planetDensityMax,equilibriumTemperature,equilibriumTemperatureMin,equilibriumTemperatureMax,insolationFlux,insolationFluxMin,insolationFluxMax,stellarEffectiveTemperature,stellarEffectiveTemperatureMin,stellarEffectiveTemperatureMax,stellarSurfaceGravity,stellarSurfaceGravityMin,stellarSurfaceGravityMax,stellarRadius,stellarRadiusMin,stellarRadiusMax,stellarMass,stellarMassMin,stellarMassMax,stellarMetallicity,stellarMetallicityMin,stellarMetallicityMax,stellarAge,stellarAgeMin,stellarAgeMax,rightAscension,declination,magnitude
0,,568.08251,2.01E-02,-2.01E-02,13.608,0.549,-0.549,5.08E+02,3.27E+01,-3.27E+01,0.4,0.05,-0.4,2.14,6.00E-01,-3.50E-01,,,,,,,,,,,,,205,,,0.42,0.35,-0.16,5359,160,-144,4.403,0.144,-0.234,0.95,0.268,-0.157,,,,,,,,,,290.3038,45.443291,12.933
0,,3.0447752,1.20E-04,-1.20E-04,7.35,1.2,-1.2,7.49E+01,1.12E+01,-1.12E+01,0.383,0.073,-0.383,0.68,1.10E-01,-6.00E-02,,,,,,,,,,,,,1061,,,299.07,160.22,-76.75,5390,159,-159,4.591,0.035,-0.112,0.78,0.132,-0.066,,,,,,,,,,293.66754,45.498451,15.964
0,,456.55308,1.29E-02,-1.29E-02,4.435,0.609,-0.609,1.16E+02,2.01E+01,-2.01E+01,0.673,0.038,-0.5,1.48,3.20E-01,-3.90E-01,,,,,,,,,,,,,270,,,1.26,0.78,-0.64,5678,142,-128,4.161,0.26,-0.14,1.298,0.278,-0.34,,,,,,,,,,298.90518,45.61084,11.858
0,,209.941369,2.15E-03,-2.15E-03,2.97,0.291,-0.291,4.77E+02,5.77E+01,-5.77E+01,0.157,0.309,-0.157,14.36,2.72E+00,-5.06E+00,,,,,,,,,,,,,651,,,42.43,21.87,-26.34,5125,88,-127,2.988,0.234,-0.156,6.69,1.27,-2.358,,,,,,,,,,283.77472,45.910831,13.066
0,,49.763624,1.89E-03,-1.89E-03,2.749,0.661,-0.661,4.12E+02,1.33E+02,-1.33E+02,0.02,0.482,-0.02,2.43,8.30E-01,-3.40E-01,,,,,,,,,,,,,588,,,28.31,28.76,-10.27,6477,179,-246,4.361,0.072,-0.203,1.187,0.409,-0.163,,,,,,,,,,294.48926,46.140121,14.867
0,,320.347208,8.50E-03,-8.50E-03,7.159,0.559,-0.559,2.63E+02,3.83E+01,-3.83E+01,0.548,0.415,-0.334,1.58,4.60E-01,-1.50E-01,,,,,,,,,,,,,274,,,1.33,1.14,-0.38,6146,164,-201,4.497,0.05,-0.2,0.943,0.273,-0.091,,,,,,,,,,295.90207,46.116138,13.996
0,,191.03728,1.32E-02,-1.32E-02,3.595,0.989,-0.989,1.61E+03,5.02E+02,-5.02E+02,0.091,0.456,-0.091,3.54,8.40E-01,-3.60E-01,,,,,,,,,,,,,286,,,1.58,1.18,-0.46,5440,180,-180,4.497,0.055,-0.165,0.901,0.213,-0.091,,,,,,,,,,293.6839,46.265541,16.652
0,,358.74318,4.85E-02,-4.85E-02,19.76,2.6,-2.6,7.61E+02,6.35E+01,-6.35E+01,0.151,0.338,-0.151,2.25,5.10E-01,-1.70E-01,,,,,,,,,,,,,224,,,0.6,0.41,-0.14,5482,164,-147,4.566,0.038,-0.152,0.826,0.188,-0.063,,,,,,,,,,291.28595,46.920551,14.806
0,,0.660663034,4.03E-06,-4.03E-06,2.81,1.6,-1.6,1.34E+02,1.55E+01,-1.55E+01,0.025,0.971,-0.025,1.32,3.80E-01,-1.60E-01,,,,,,,,,,,,,2385,,,7605.89,6498.41,-2530.75,6353,174,-217,4.397,0.065,-0.195,1.134,0.329,-0.141,,,,,,,,,,298.15732,47.29166,14.784
0,,14.3400358,3.50E-04,-3.50E-04,5.7,0.778,-0.778,1.71E+03,4.00E+02,-4.00E+02,0.006,0.502,-0.006,0.68,3.30E-01,-1.40E-01,,,,,,,,,,,,,248,,,0.89,1.34,-0.37,3358,119,-59,5.149,0.092,-0.138,0.174,0.083,-0.036,,,,,,,,,,294.7959,46.521626,18.013
0,,0.505079006,1.59E-07,-1.59E-07,1.36737,0.00359,-0.00359,2.81E+04,5.25E+01,-5.25E+01,1.184,0.108,-0.084,86.41,6.30E+01,-5.16E+01,,,,,,,,,,,,,2997,,,19181.12,47540.77,-16438.21,5398,208,-170,3.822,0.805,-0.345,1.843,1.344,-1.1,,,,,,,,,,282.509,46.634441,15.992
0,,7.19680984,4.77E-05,-4.77E-05,1.683,0.186,-0.186,5.05E+01,6.00E+00,-6.00E+00,0.27,0.177,-0.27,1.2,3.70E-01,-3.60E-01,,,,,,,,,,,,,1275,,,625.53,554.15,-363.12,6325,177,-243,4.112,0.225,-0.184,1.676,0.502,-0.502,,,,,,,,,,289.91638,46.677559,13.118
0,,1.33257715,2.01E-05,-2.01E-05,5.158,0.364,-0.364,2.71E+01,2.20E+00,-2.20E+00,0.326,0.145,-0.326,0.44,1.20E-01,-4.00E-02,,,,,,,,,,,,,1553,,,1378.01,1111.25,-365.05,5852,140,-158,4.559,0.036,-0.204,0.837,0.236,-0.079,,,,,,,,,,294.85934,46.635689,13.454
0,,1.33254428,1.19E-05,-1.19E-05,3.122,0.213,-0.213,1.62E+02,1.10E+01,-1.10E+01,0.021,0.443,-0.021,0.93,1.30E-01,-1.00E-01,,,,,,,,,,,,,1427,,,981.02,472.26,-309.71,5460,191,-191,4.543,0.099,-0.081,0.734,0.1,-0.082,,,,,,,,,,294.94775,46.671951,15.84
0,,424.623345,2.30E-03,-2.30E-03,9.666,0.273,-0.273,5.13E+03,9.82E+01,-9.82E+01,0.819,0.027,-0.043,8.13,2.68E+00,-8.80E-01,,,,,,,,,,,,,265,,,1.17,1.12,-0.38,6339,176,-242,4.454,0.056,-0.224,1.017,0.334,-0.111,,,,,,,,,,295.06592,46.686432,15.513
0,,1.456383399,5.12E-06,-5.12E-06,11.838,0.417,-0.417,2.12E+02,3.20E+00,-3.20E+00,1.169,0.09,-0.108,52.87,1.37E+01,-3.20E+01,,,,,,,,,,,,,2721,,,12950.97,10638.45,-11175.13,6184,218,-196,3.665,0.74,-0.131,2.646,0.686,-1.601,,,,,,,,,,299.0531,46.620392,13.401
0,,71.10684,1.74E-03,-1.74E-03,6.933,0.462,-0.462,1.28E+02,1.39E+01,-1.39E+01,0.466,0.34,-0.318,1.42,4.50E-01,-2.40E-01,,,,,,,,,,,,,523,,,17.68,16.44,-7.09,6339,177,-221,4.315,0.108,-0.201,1.224,0.385,-0.207,,,,,,,,,,290.03943,50.768501,13.74
0,,77.177672,1.11E-03,-1.11E-03,2.312,0.277,-0.277,3.19E+02,5.01E+01,-5.01E+01,0.026,0.439,-0.026,1.29,9.00E-02,-1.20E-01,,,,,,,,,,,,,327,,,2.7,0.79,-0.72,4840,145,-130,4.551,0.066,-0.039,0.749,0.053,-0.072,,,,,,,,,,295.57001,50.9049,14.427
0,,0.805941833,8.19E-07,-8.19E-07,1.4432,0.0459,-0.0459,3.18E+03,7.51E+01,-7.51E+01,1.339,9.378,-0.063,29.85,3.11E+00,-2.84E+00,,,,,,,,,,,,,1498,,,1189.65,440.69,-326.34,5022,149,-149,4.597,0.072,-0.048,0.672,0.07,-0.064,,,,,,,,,,291.55447,51.043201,14.169
0,,0.608074963,1.69E-06,-1.69E-06,0.879,0.201,-0.201,1.18E+02,1.60E+01,-1.60E+01,0.11,0.406,-0.11,1.15,3.80E-01,-1.30E-01,,,,,,,,,,,,,2362,,,7350.47,7249.3,-2308.07,6309,175,-219,4.441,0.054,-0.216,1.044,0.349,-0.116,,,,,,,,,,296.6366,51.22134,15.326
0,,0.559643825,1.31E-07,-1.31E-07,0.677,0.0186,-0.0186,1.81E+03,1.63E+01,-1.63E+01,1.264,3.571,-0.154,27.21,3.34E+00,-3.34E+00,,,,,,,,,,,,,1860,,,2854.44,1197.71,-910.91,5240,158,-158,4.521,0.099,-0.081,0.774,0.095,-0.095,,,,,,,,,,287.71039,51.317638,15.36
0,,0.502446098,4.86E-06,-4.86E-06,1.803,0.264,-0.264,1.14E+01,1.80E+00,-1.80E+00,0.636,0.026,-0.494,0.43,1.30E-01,-8.00E-02,,,,,,,,,,,,,2705,,,12572.01,11959.11,-5223.13,6306,177,-243,4.311,0.128,-0.192,1.197,0.385,-0.207,,,,,,,,,,291.09753,51.310925,12.54
0,,8.2766028,3.31E-04,-3.31E-04,4.834,0.838,-0.838,7.31E+01,7.20E+00,-7.20E+00,0.638,0.007,-0.486,2.48,4.40E-01,-8.70E-01,,,,,,,,,,,,,1623,,,1639.28,881.67,-1030.63,6787,182,-202,3.762,0.285,-0.095,2.753,0.485,-0.971,,,,,,,,,,290.87411,51.685181,12.43
0,,256.45616,2.48E-02,-2.48E-02,35.35,3,-3,1.73E+04,1.48E+03,-1.48E+03,0.779,0.205,-0.51,9.44,3.80E-01,-8.90E-01,,,,,,,,,,,,,175,,,0.22,0.05,-0.07,4070,142,-156,4.628,0.056,-0.016,0.646,0.026,-0.061,,,,,,,,,,299.53513,45.44186,15.745
0,,138.629025,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,291.26102,45.63747,10.555
0,,185.97534,2.26E-02,-2.26E-02,8.744,0.926,-0.926,5.45E+01,4.17E+01,-4.17E+01,0.4,0.046,-0.4,2.76,2.60E-01,-1.38E+00,,,,,,,,,,,,,688,,,53.05,17.71,-42.02,7365,203,-330,3.628,0.504,-0.056,3.638,0.341,-1.82,,,,,,,,,,285.32791,45.753738,10.554
0,,388.519605,7.93E-03,-7.93E-03,10.613,0.51,-0.51,1.51E+02,1.18E+01,-1.18E+01,0.478,0.488,-0.272,2.3,6.00E-01,-9.10E-01,,,,,,,,,,,,,350,,,3.56,2.86,-2.44,6164,195,-238,3.985,0.364,-0.13,1.825,0.479,-0.719,,,,,,,,,,291.07208,45.879307,11.543
0,,60.049737,5.02E-03,-5.02E-03,20.17,1.5,-1.5,1.67E+04,1.16E+03,-1.16E+03,1.217,6.859,-0.009,28.92,2.10E+00,-2.61E+00,,,,,,,,,,,,,320,,,2.47,0.79,-0.7,4538,159,-159,4.607,0.054,-0.027,0.663,0.048,-0.06,,,,,,,,,,294.00723,45.953941,16.675
0,,5.8877038,7.35E-05,-7.35E-05,4.009,0.33,-0.33,3.97E+01,4.90E+00,-4.90E+00,0.185,0.266,-0.185,0.6,1.90E-01,-6.00E-02,,,,,,,,,,,,,1026,,,262.67,251.91,-75.21,6065,163,-181,4.495,0.052,-0.221,0.947,0.31,-0.097,,,,,,,,,,293.43494,46.03944,13.811
0,,237.26601,2.44E-02,-2.44E-02,8.74,1.9,-1.9,1.50E+02,2.17E+01,-2.17E+01,0.034,0.41,-0.034,1.23,2.50E-01,-1.70E-01,,,,,,,,,,,,,299,,,1.89,1.2,-0.66,5786,173,-190,4.402,0.1,-0.138,1.007,0.207,-0.138,,,,,,,,,,291.84842,46.339661,11.594
0,,0.93371211,1.86E-05,-1.86E-05,4.76,0.498,-0.498,1.26E+02,1.16E+01,-1.16E+01,0.119,0.342,-0.119,0.75,5.00E-02,-7.00E-02,,,,,,,,,,,,,1318,,,715.48,218.17,-202.43,4604,165,-165,4.591,0.054,-0.027,0.696,0.045,-0.062,,,,,,,,,,292.71887,47.47094,15.393
0,,461.13781,3.46E-02,-3.46E-02,12.91,2.5,-2.5,4.08E+02,7.32E+01,-7.32E+01,0.003,0.471,-0.003,1.26,1.40E-01,-9.00E-02,,,,,,,,,,,,,173,,,0.21,0.08,-0.05,4988,149,-134,4.663,0.032,-0.063,0.636,0.07,-0.045,,,,,,,,,,287.14548,47.686989,15.69
0,,0.93376089,3.12E-05,-3.12E-05,3.027,0.611,-0.611,2.73E+01,3.40E+00,-3.40E+00,0.035,0.442,-0.035,0.57,1.80E-01,-7.00E-02,,,,,,,,,,,,,2064,,,4286.78,4106.81,-1308.99,6292,168,-205,4.426,0.054,-0.216,1.078,0.353,-0.118,,,,,,,,,,292.15829,47.67271,14.388
0,,367.761848,6.75E-03,-6.75E-03,4.891,0.392,-0.392,4.28E+02,4.96E+01,-4.96E+01,0.025,0.441,-0.025,20.06,5.20E-01,-4.17E+00,,,,,,,,,,,,,623,,,35.55,3.67,-17.79,5348,63,-295,2.897,0.045,-0.014,9.888,0.257,-2.058,,,,,,,,,,290.87155,47.753368,10.736
0,,378.65484,2.28E-02,-2.28E-02,11.3,2.6,-2.6,2.48E+02,7.79E+01,-7.79E+01,0.243,0.219,-0.243,1.53,4.90E-01,-1.90E-01,,,,,,,,,,,,,258,,,1.04,0.97,-0.35,6000,167,-209,4.463,0.07,-0.21,0.97,0.306,-0.123,,,,,,,,,,285.24338,47.812592,14.872
0,,384.356448,3.68E-03,-3.68E-03,3.872,0.274,-0.274,7.16E+02,6.38E+01,-6.38E+01,0.848,0.117,-0.644,3.03,8.90E-01,-3.80E-01,,,,,,,,,,,,,255,,,1,0.86,-0.33,5903,158,-193,4.445,0.067,-0.202,0.994,0.291,-0.125,,,,,,,,,,293.77362,50.12447,14.391
0,,1.75647084,1.49E-05,-1.49E-05,2.538,0.265,-0.265,6.95E+01,7.60E+00,-7.60E+00,0.023,0.442,-0.023,0.69,1.90E-01,-6.00E-02,,,,,,,,,,,,,1405,,,924.14,740.64,-231.04,5813,157,-157,4.561,0.033,-0.176,0.833,0.227,-0.071,,,,,,,,,,296.14072,50.279949,14.723
0,,1.98514635,1.19E-05,-1.19E-05,1.625,0.154,-0.154,2.33E+02,2.52E+01,-2.52E+01,0.126,0.326,-0.126,1.28,2.80E-01,-1.10E-01,,,,,,,,,,,,,1299,,,675.28,446.07,-178.35,5581,149,-166,4.559,0.036,-0.153,0.845,0.188,-0.075,,,,,,,,,,282.03058,46.750809,15.988
0,,1.33259003,3.59E-05,-3.59E-05,3.962,0.968,-0.968,1.19E+01,2.30E+00,-2.30E+00,0.454,0.054,-0.421,0.69,1.80E-01,-1.10E-01,,,,,,,,,,,,,2909,,,16962.04,13420.56,-6854.57,8133,227,-357,4.146,0.081,-0.175,1.935,0.516,-0.301,,,,,,,,,,295.16165,46.750637,10.886
0,,1.33254024,1.78E-05,-1.78E-05,3.16,0.261,-0.261,3.58E+01,3.60E+00,-3.60E+00,0.815,0.167,-0.576,0.59,1.70E-01,-6.00E-02,,,,,,,,,,,,,1658,,,1777.13,1525.24,-494.89,6071,165,-183,4.511,0.052,-0.208,0.887,0.259,-0.086,,,,,,,,,,295.17673,46.721409,14.282
0,,1.33199285,,,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,295.20798,46.786221,15.024
0,,1.33255492,2.10E-05,-2.10E-05,3.63,0.39,-0.39,6.66E+01,7.90E+00,-7.90E+00,0.462,0.007,-0.462,0.92,2.80E-01,-1.10E-01,,,,,,,,,,,,,1850,,,2765.99,2574.79,-898.42,6310,174,-239,4.417,0.067,-0.202,1.095,0.346,-0.123,,,,,,,,,,295.29987,46.739471,15.27
0,,1.33259095,2.91E-05,-2.91E-05,4.947,0.364,-0.364,1.06E+02,9.60E+00,-9.60E+00,0.711,0.269,-0.475,1.14,3.60E-01,-1.40E-01,,,,,,,,,,,,,1776,,,2349.35,2224.64,-832.34,6184,193,-257,4.448,0.052,-0.208,1.038,0.324,-0.13,,,,,,,,,,295.30023,46.797009,15.98
0,,5.82561701,8.72E-05,-8.72E-05,3.246,0.335,-0.335,1.43E+02,1.88E+01,-1.88E+01,0.635,0.22,-0.434,1.21,3.60E-01,-1.50E-01,,,,,,,,,,,,,1037,,,273.08,242.16,-90.75,5999,180,-198,4.459,0.067,-0.202,0.967,0.285,-0.122,,,,,,,,,,297.58023,46.719952,15.449
0,,234.524445,5.88E-03,-5.88E-03,3.9,1,-1,8.76E+02,2.19E+02,-2.19E+02,0.741,0.057,-0.52,2.33,2.80E-01,-1.60E-01,,,,,,,,,,,,,226,,,0.62,0.25,-0.14,4987,151,-136,4.613,0.03,-0.07,0.727,0.086,-0.05,,,,,,,,,,288.6127,51.770439,15.8
0,,317.74527,1.71E-02,-1.71E-02,17.54,1.4,-1.4,2.07E+02,1.41E+01,-1.41E+01,0.787,0.16,-0.536,2.1,6.90E-01,-8.30E-01,,,,,,,,,,,,,336,,,3.03,2.95,-2.04,6050,181,-163,4.08,0.455,-0.195,1.333,0.433,-0.529,,,,,,,,,,290.37881,37.481419,13.385
0,,419.2615,2.93E-02,-2.93E-02,21.53,2.6,-2.6,2.88E+02,4.18E+01,-4.18E+01,0.5,0.447,-0.296,1.7,4.60E-01,-3.10E-01,,,,,,,,,,,,,256,,,1.02,0.82,-0.41,5979,161,-179,4.379,0.17,-0.187,0.975,0.266,-0.177,,,,,,,,,,286.61917,37.62624,14.547
0,,18.384953,8.81E-03,-8.81E-03,5.92,2,-2,9.29E+01,1.84E+01,-1.84E+01,0.012,0.46,-0.012,1.36,2.30E-01,-2.40E-01,,,,,,,,,,,,,872,,,136.82,60.06,-47.29,6335,76,-76,4.214,0.137,-0.125,1.401,0.24,-0.24,,,,,,,,,,291.38812,37.990219,11.871
0,,1.085965104,5.94E-07,-5.94E-07,10.716,0.267,-0.267,1.06E+04,5.34E+01,-5.34E+01,0.916,0.003,-0.002,29.66,0.00E+00,0.00E+00,,,,,,,,,,,,,6297,,,371873.86,0,0,15896,0,0,4.152,0,0,2.404,0,0,,,,,,,,,,291.42249,38.535229,15.799
0,,308.185801,4.71E-03,-4.71E-03,3.689,0.294,-0.294,7.09E+02,8.63E+01,-8.63E+01,0.023,0.428,-0.023,2.12,4.40E-01,-1.80E-01,,,,,,,,,,,,,230,,,0.66,0.44,-0.18,5380,187,-187,4.581,0.025,-0.144,0.813,0.169,-0.068,,,,,,,,,,288.10904,38.652012,14.664
0,,141.400279,1.54E-03,-1.54E-03,3.031,0.236,-0.236,7.90E+02,6.87E+01,-6.87E+01,0.401,0.062,-0.401,41.55,1.24E+00,-3.30E+00,,,,,,,,,,,,,945,,,188.78,26.1,-38.22,4936,88,-74,2.609,0.033,-0.027,14.907,0.445,-1.186,,,,,,,,,,295.80203,38.797932,12.783
0,,398.71694,2.61E-02,-2.61E-02,21.6,2.6,-2.6,8.94E+02,8.69E+01,-8.69E+01,1.219,6.74,-0.205,21.25,3.36E+00,-1.82E+00,,,,,,,,,,,,,205,,,0.42,0.21,-0.11,5303,159,-143,4.594,0.035,-0.105,0.771,0.122,-0.066,,,,,,,,,,292.2626,46.571239,14.966
0,,241.8591,1.21E-01,-1.21E-01,12.77,1.3,-1.3,6.59E+02,1.50E+02,-1.50E+02,0.313,0.165,-0.313,2.81,8.20E-01,-6.70E-01,,,,,,,,,,,,,315,,,2.34,2,-1.13,5790,155,-155,4.283,0.242,-0.198,1.088,0.318,-0.26,,,,,,,,,,290.15576,46.631199,13.243
0,,353.04037,1.32E-02,-1.32E-02,14.102,0.911,-0.911,2.40E+02,2.47E+01,-2.47E+01,0.431,0.049,-0.417,1.04,1.20E-01,-9.00E-02,,,,,,,,,,,,,196,,,0.35,0.15,-0.1,5061,176,-176,4.635,0.04,-0.06,0.668,0.081,-0.054,,,,,,,,,,294.54276,46.669083,13.859
0,,522.33888,2.75E-02,-2.75E-02,13.53,1.3,-1.3,4.24E+02,4.11E+01,-4.11E+01,0.039,0.432,-0.039,5.65,2.18E+00,-4.06E+00,,,,,,,,,,,,,327,,,2.69,3.07,-2.5,5103,139,-123,3.606,0.9,-0.3,2.816,1.09,-2.025,,,,,,,,,,282.47763,46.754169,13.902
0,,473.56314,1.83E-02,-1.83E-02,5.087,0.541,-0.541,3.27E+02,4.51E+01,-4.51E+01,0.158,0.295,-0.158,5.39,7.90E-01,-1.86E+00,,,,,,,,,,,,,449,,,9.65,4.48,-6.07,7056,190,-254,3.722,0.296,-0.074,2.937,0.434,-1.012,,,,,,,,,,283.13617,46.788219,13.065
0,,1.332565736,8.19E-07,-8.19E-07,6.0828,0.0296,-0.0296,2.32E+03,9.40E+00,-9.40E+00,1.268,0.131,-0.073,33.69,1.06E+01,-3.51E+00,,,,,,,,,,,,,1674,,,1849.94,1781.35,-568.9,6014,198,-217,4.494,0.054,-0.216,0.958,0.3,-0.1,,,,,,,,,,295.24326,46.794891,15.625
0,,385.39743,2.81E-02,-2.81E-02,21.69,2.2,-2.2,1.32E+02,1.59E+01,-1.59E+01,0.587,0.374,-0.4,1.59,2.50E-01,-3.10E-01,,,,,,,,,,,,,285,,,1.57,0.65,-0.61,5676,76,-76,4.175,0.188,-0.101,1.336,0.213,-0.26,,,,,,,,,,296.37497,46.806492,13.114
0,,272.5428809,,,3.0246,,,8.07E+02,,,0.287,,,2.35,6.10E-01,-2.00E-01,,,,,,,,,,,,,255,,,1,0.76,-0.25,5677,152,-152,4.563,0.044,-0.176,0.828,0.216,-0.072,,,,,,,,,,294.92795,50.662369,15.111
0,,229.957537,6.73E-03,-6.73E-03,7.59,1,-1,4.00E+02,4.92E+01,-4.92E+01,1.175,74.31,-4.203,43.78,7.77E+00,-1.07E+01,,,,,,,,,,,,,444,,,9.22,4.18,-4.21,6419,77,-83,3.978,0.195,-0.12,2.057,0.365,-0.501,,,,,,,,,,295.97794,50.771481,10.505
0,,0.9439372,2.80E-08,-2.80E-08,7.27446,0.00258,-0.00258,2.79E+05,5.85E+01,-5.85E+01,0.681,0.003,-0.004,88.91,2.48E+01,-3.04E+01,,,,,,,,,,,,,2273,,,6347.81,5465.82,-3937.46,5959,195,-195,4.126,0.338,-0.182,1.365,0.381,-0.466,,,,,,,,,,299.42685,46.70015,13.726
0,,7.2681817,1.64E-04,-1.64E-04,4.985,0.503,-0.503,4.67E+01,5.40E+00,-5.40E+00,0.78,0.2,-0.555,1.66,4.00E-01,-7.40E-01,,,,,,,,,,,,,1444,,,1027.95,765.47,-761,6297,198,-242,3.89,0.405,-0.135,2.219,0.536,-0.996,,,,,,,,,,285.30768,46.829803,13.729
0,,1.075158342,8.62E-06,-8.62E-06,1.295,0.429,-0.429,3.02E+01,5.80E+00,-5.80E+00,0.157,0.303,-0.157,20.09,2.65E+00,-4.16E+00,,,,,,,,,,,,,6988,,,565413.02,225128.97,-245918.84,4067,90,-107,1.541,0.03,-0.03,38.446,5.067,-7.963,,,,,,,,,,286.83789,46.830837,12.032
0,,1.33255801,2.38E-05,-2.38E-05,4.74,0.546,-0.546,4.87E+01,9.40E+00,-9.40E+00,0.397,0.075,-0.397,0.62,1.00E-01,-8.00E-02,,,,,,,,,,,,,1443,,,1025.1,573.49,-334.27,5161,170,-154,4.452,0.117,-0.156,0.892,0.152,-0.114,,,,,,,,,,295.15332,46.828011,15.305
0,,1.33250451,2.83E-05,-2.83E-05,4.143,0.499,-0.499,2.74E+01,3.20E+00,-3.20E+00,0.295,0.184,-0.295,0.62,1.80E-01,-8.00E-02,,,,,,,,,,,,,1993,,,3726.12,3251.57,-1252.18,6600,165,-214,4.364,0.084,-0.196,1.157,0.35,-0.15,,,,,,,,,,295.30353,46.80574,13.793
0,,376.37989,4.68E-02,-4.68E-02,13.99,2.2,-2.2,1.14E+03,1.06E+02,-1.06E+02,0.305,0.208,-0.305,3.26,1.00E+00,-3.30E-01,,,,,,,,,,,,,265,,,1.16,1.07,-0.35,6231,188,-225,4.488,0.054,-0.216,0.955,0.291,-0.097,,,,,,,,,,291.60455,46.973289,15.632
0,,453.64875,6.73E-02,-6.73E-02,18.34,3.2,-3.2,5.23E+02,5.46E+01,-5.46E+01,0.519,0.448,-0.305,2.18,6.50E-01,-2.20E-01,,,,,,,,,,,,,239,,,0.77,0.69,-0.22,6060,181,-199,4.509,0.05,-0.2,0.925,0.277,-0.092,,,,,,,,,,293.19342,46.91655,15.677
0,,0.594274521,4.21E-07,-4.21E-07,2.162,0.14,-0.14,4.69E+03,6.90E+01,-6.90E+01,0.833,0.06,-0.518,8.7,2.59E+00,-8.60E-01,,,,,,,,,,,,,2436,,,8367.99,7342.71,-2552.62,6321,174,-239,4.417,0.06,-0.192,1.125,0.335,-0.112,,,,,,,,,,291.49051,39.04866,15.676
0,,239.179477,3.23E-03,-3.23E-03,2.93,0.399,-0.399,7.51E+02,7.29E+01,-7.29E+01,0.165,0.29,-0.164,18.27,8.60E-01,-4.87E+00,,,,,,,,,,,,,583,,,27.38,4.44,-14.45,4915,72,-157,3.063,0.03,-0.03,6.877,0.324,-1.834,,,,,,,,,,291.40619,39.184292,13.265
0,,405.65377,2.42E-02,-2.42E-02,11.02,3.2,-3.2,5.21E+02,1.74E+02,-1.74E+02,0.102,0.377,-0.102,2.03,5.60E-01,-1.90E-01,,,,,,,,,,,,,246,,,0.87,0.71,-0.25,6102,183,-201,4.528,0.05,-0.2,0.887,0.242,-0.086,,,,,,,,,,294.93173,39.36182,15.24
0,,73.992267,1.94E-03,-1.94E-03,5.692,0.795,-0.795,2.26E+02,4.45E+01,-4.45E+01,0.446,0.539,-0.247,2.86,1.38E+00,-1.68E+00,,,,,,,,,,,,,546,,,20.98,33.3,-17.85,5271,222,-167,3.878,0.665,-0.285,1.895,0.912,-1.114,,,,,,,,,,293.22186,39.430443,13.791
0,,361.901618,8.90E-03,-8.90E-03,4.984,0.828,-0.828,1.84E+02,2.65E+01,-2.65E+01,0.093,0.358,-0.093,0.95,1.10E-01,-8.00E-02,,,,,,,,,,,,,198,,,0.37,0.14,-0.09,5053,136,-136,4.603,0.04,-0.06,0.717,0.086,-0.058,,,,,,,,,,290.37891,39.694,12.673
0,,508.04103,1.00E-02,-1.00E-02,5.398,0.519,-0.519,3.72E+02,4.54E+01,-4.54E+01,0.476,0.489,-0.272,1.89,1.80E-01,-7.00E-02,,,,,,,,,,,,,217,,,0.53,0.14,-0.07,5672,68,-85,4.503,0.015,-0.08,0.965,0.094,-0.036,,,,,,,,,,288.97824,39.750259,13.942
0,,309.933134,9.48E-03,-9.48E-03,7.165,0.76,-0.76,1.76E+02,2.69E+01,-2.69E+01,0.73,0.224,-0.491,1.8,3.80E-01,-2.50E-01,,,,,,,,,,,,,319,,,2.43,1.47,-0.85,6299,149,-204,4.325,0.081,-0.15,1.262,0.263,-0.175,,,,,,,,,,289.16815,39.829182,13.147
0,,266.977677,2.85E-03,-2.85E-03,8.59,0.291,-0.291,3.90E+02,2.73E+01,-2.73E+01,0.895,0.05,-0.694,7.86,9.70E-01,-2.89E+00,,,,,,,,,,,,,549,,,21.53,8.68,-13.92,6619,180,-200,3.595,0.296,-0.074,3.41,0.418,-1.255,,,,,,,,,,296.23184,46.909012,13.357
0,,367.947848,4.79E-03,-4.79E-03,4.249,0.318,-0.318,1.30E+03,1.42E+02,-1.42E+02,0.902,0.062,-0.638,3.72,9.00E-01,-3.00E-01,,,,,,,,,,,,,228,,,0.64,0.45,-0.16,5570,150,-166,4.561,0.03,-0.17,0.855,0.207,-0.069,,,,,,,,,,297.73398,46.961529,15.719
0,,236.2577689,,,3.3549,,,1.68E+02,,,0.085,,,2.69,5.50E-01,-8.30E-01,,,,,,,,,,,,,460,,,10.61,6.41,-6.11,6645,167,-200,3.952,0.266,-0.114,2.054,0.421,-0.632,,,,,,,,,,293.50534,47.018719,12.885
